cue_en,target_en,condition,route_cue_zh,route_target_zh,str_en,"str_zh, alignment weighted",str_zh,rw_en,"rw_zh, alignment weighted",cnt_en,"cnt_zh, alignment weighted",route_cue_rcs,route_target_rcs,route_cue_w,route_target_w,route_cue_other_translations,route_target_other_translations,cov_distance,cue_len,target_len,cue_zh,target_zh,cue_sim_cos_rw,target_sim_cos_rw,pair_sim_cos_rw,cue_sim_cos_str,target_sim_cos_str,pair_sim_cos_str,changed,reason,cue_duplicated,target_duplicated,has_duplicate
soft,bed,M+E+,柔软,床,0.024096382781863213,0.012379607185721397,,0.25255683064460754,0.0783163383603096,4.0,1.7207653522491455,0.3980827033519745,0.4664386808872223,0.4301913380622864,0.5,"[{'zh': '软', 'rcs': 0.4027330577373504, 'w': 0.43019133098298074}, {'zh': '小的', 'rcs': 0.2205965369939804, 'w': 0.13961733803403859}]","[{'zh': '底层', 'rcs': 0.200316846370697, 'w': 0.5}]",1.498550236260292,4,3,软,底层,0.79574925,0.7466802,0.7712147,0.32706863,0.49461982,0.4108442,,,,,
soft,sugar,M+E-,软,糖,0.0,0.027169978246092796,,0.06361734867095947,0.10746179521083832,0.0,2.581148147583008,0.4027330577373504,0.6042978167533875,0.4301913380622864,1.0,"[{'zh': '柔软', 'rcs': 0.3980827033519745, 'w': 0.43019133098298074}, {'zh': '小的', 'rcs': 0.2205965369939804, 'w': 0.13961733803403859}]",[],1.0498064086996148,4,5,软,糖,0.79574925,0.8346725,0.8152109,0.32706863,0.2812132,0.30414093,,,,,
soft,candy,M+E-,软,糖,0.0,0.007951806299388409,,0.07160383462905884,0.03233019635081291,0.0,0.7554216384887695,0.4027330577373504,0.32122403383255,0.4301913380622864,0.2926688492298126,"[{'zh': '柔软', 'rcs': 0.3980827033519745, 'w': 0.43019133098298074}, {'zh': '小的', 'rcs': 0.2205965369939804, 'w': 0.13961733803403859}]","[{'zh': '巧克力', 'rcs': 0.475940078496933, 'w': 0.3782237649796895}, {'zh': '糖果', 'rcs': 0.4749637544155121, 'w': 0.32910738120718286}]",1.0147687147225213,4,5,软,巧克力,0.79574925,0.81136096,0.80355513,0.32706863,0.20965235,0.2683605,,,,,
soft,light,M-E+,,,0.024096382781863213,0.0,,0.05980953574180603,0.006761286407709122,4.0,0.0,,,,,,,1.0573045087903503,4,5,软,电灯,0.79574925,0.7564144,0.7760818,0.32706863,0.788583,0.5578258,,,,,
soft,ball,M-E+,,,0.018072286620736122,0.0,,0.05304509773850441,0.0342862494289875,3.0,0.0,,,,,,,1.2292709426632797,4,4,软,球,0.79574925,0.7559591,0.7758542,0.32706863,0.19173166,0.25940013,,,,,
soft,penis,M-E+,,,0.018072286620736122,0.0,,0.06396715342998505,0.03217831254005432,3.0,0.0,,,,,,,1.2472230554770907,4,5,软,阴茎,0.79574925,0.76652014,0.7811347,0.32706863,0.5351905,0.43112957,,,,,
solid,rock,M+E+,坚固,石头,0.12883436679840088,0.010648103430867195,,0.241864413022995,0.049872927367687225,21.0,1.277772307395935,0.2520243227481842,0.2639249563217163,0.5,0.2839494049549103,"[{'zh': '固体', 'rcs': 0.4507730305194855, 'w': 0.5}]","[{'zh': '钻石', 'rcs': 0.2007309198379516, 'w': 0.7160506063685319}]",1.0429794889611281,5,4,固体,钻石,0.7583316,0.5878591,0.67309535,0.64797664,0.06207218,0.3550244,,,,,
solid,liquid,M+E+,固体,液体,0.12269938737154007,0.1465517282485962,,0.20683768391609192,0.23064999282360077,20.0,17.0,0.4507730305194855,0.6036389470100403,0.5,1.0,"[{'zh': '坚固', 'rcs': 0.2520243227481842, 'w': 0.5}]",[],0.7514918803280567,5,6,固体,液体,0.7583316,0.8113278,0.78482974,0.64797664,0.6550811,0.65152884,,,,,
solid,wall,M+E+,坚固,城墙,0.024539869278669357,0.00937500037252903,,0.12257815897464752,0.04919999837875366,4.0,1.125,0.2520243227481842,0.450884997844696,0.5,0.25,"[{'zh': '固体', 'rcs': 0.4507730305194855, 'w': 0.5}]","[{'zh': '壁', 'rcs': 0.4496712982654571, 'w': 0.25}, {'zh': '墙壁', 'rcs': 0.5364556908607483, 'w': 0.25}, {'zh': '墙', 'rcs': 0.5707350373268127, 'w': 0.25}]",0.9418141219434233,5,4,固体,壁,0.7583316,0.6901222,0.7242269,0.64797664,0.23526238,0.44161952,,,,,
solid,wet,M+E-,固体,液体,0.0,0.011438240297138691,,0.040642332285642624,0.018676431849598885,0.0,1.3268358707427979,0.4507730305194855,0.3145627677440643,0.5,0.07804916799068451,"[{'zh': '坚固', 'rcs': 0.2520243227481842, 'w': 0.5}]","[{'zh': '湿', 'rcs': 0.4603066146373749, 'w': 0.25993643248032516}, {'zh': '湿的', 'rcs': 0.4789307117462158, 'w': 0.25993643248032516}, {'zh': '潮湿', 'rcs': 0.4323588013648987, 'w': 0.25993643248032516}, {'zh': '水', 'rcs': 0.3768291473388672, 'w': 0.14214153668897236}]",1.0412334390616724,5,3,固体,湿,0.7583316,0.810579,0.7844553,0.64797664,0.37285385,0.51041526,,,,,
solid,state,M-E+,,,0.030674846842885017,0.0,,0.04640054702758789,0.010571155697107315,5.0,0.0,,,,,,,1.2494103769245366,5,5,固体,国家,0.7583316,0.7015089,0.72992027,0.64797664,0.25638014,0.4521784,,,,,
solid,waste,M-E+,,,0.030674846842885017,0.0,,0.04643572121858597,0.011663471348583698,5.0,0.0,,,,,,,1.2299678513585377,5,5,固体,废物,0.7583316,0.7276563,0.74299395,0.64797664,0.5341354,0.591056,,,,,
solid,snake,M-E+,,,0.01840491220355034,0.0,,0.05354316532611847,0.020500000566244125,3.0,0.0,,,,,,,0.5476410386158989,5,5,固体,蛇,0.7583316,0.7712135,0.76477253,0.64797664,0.09670897,0.3723428,,,,,
south,north,M+E+,南,北,0.3076923191547394,0.05882352963089943,,0.4124871492385864,0.17052499949932098,56.0,7.0,0.3171619772911072,0.4191935062408447,0.5,0.5,"[{'zh': '南方', 'rcs': 0.3880094289779663, 'w': 0.5}]","[{'zh': '北方', 'rcs': 0.4036663472652435, 'w': 0.5}]",0.28085551757924615,5,5,南方,北,0.7191625,0.76890206,0.74403226,0.74344075,0.7031058,0.7232733,,,,,
south,west,M+E+,南,西,0.09890109300613403,0.016806723549962044,,0.40973615646362305,0.155799999833107,18.0,2.0,0.3171619772911072,0.2952980399131775,0.5,0.5,"[{'zh': '南方', 'rcs': 0.3880094289779663, 'w': 0.5}]","[{'zh': '西部', 'rcs': 0.4497909843921661, 'w': 0.5}]",0.6137918411410086,5,4,南方,西部,0.7191625,0.7389054,0.72903395,0.74344075,0.4875341,0.61548746,,,,,
south,warm,M+E+,南方,温暖,0.07692307978868484,0.012813338078558445,,0.13065499067306519,0.098580002784729,14.0,1.3710272312164307,0.3880094289779663,0.3686213195323944,0.5,0.45700907707214355,"[{'zh': '南', 'rcs': 0.3171619772911072, 'w': 0.5}]","[{'zh': '暖和', 'rcs': 0.422766238451004, 'w': 0.5429909148554628}]",0.5632700795368367,5,4,南方,暖和,0.7191625,0.7935588,0.75636065,0.74344075,0.26628718,0.504864,,,,,
south,bird,M+E-,南方,姑娘,0.0,0.014018691144883633,,0.038992639631032944,0.05040000006556511,0.0,1.5,0.3880094289779663,0.2078591585159301,0.5,0.5,"[{'zh': '南', 'rcs': 0.3171619772911072, 'w': 0.5}]","[{'zh': '鸟', 'rcs': 0.5118882656097412, 'w': 0.5}]",1.2042001188348845,5,4,南方,鸟,0.7191625,0.75772154,0.73844206,0.74344075,0.18096685,0.4622038,,,,,
south,wet,M+E-,南方,潮湿,0.0,0.008502593263983727,,0.02922334335744381,0.05257214233279228,0.0,0.9097774624824524,0.3880094289779663,0.4323588013648987,0.5,0.2599364221096039,"[{'zh': '南', 'rcs': 0.3171619772911072, 'w': 0.5}]","[{'zh': '湿', 'rcs': 0.4603066146373749, 'w': 0.25993643248032516}, {'zh': '湿的', 'rcs': 0.4789307117462158, 'w': 0.25993643248032516}, {'zh': '水', 'rcs': 0.3768291473388672, 'w': 0.14214153668897236}, {'zh': '液体', 'rcs': 0.3145627677440643, 'w': 0.07804916587005213}]",1.1621734540205693,5,3,南方,湿,0.7191625,0.810579,0.76487076,0.74344075,0.37285385,0.5581473,,,,,
south,line,M+E-,南,方向,0.0,0.0077420566231012344,,0.035413309931755066,0.059216856956481934,0.0,0.9213047027587891,0.3171619772911072,0.4249743223190307,0.5,0.23032617568969727,"[{'zh': '南方', 'rcs': 0.3880094289779663, 'w': 0.5}]","[{'zh': '流水线', 'rcs': 0.248710811138153, 'w': 0.2303261796428334}, {'zh': '线', 'rcs': 0.4034498035907745, 'w': 0.2303261796428334}, {'zh': '界线', 'rcs': 0.2182538956403732, 'w': 0.2303261796428334}, {'zh': '方位', 'rcs': 0.2573383748531341, 'w': 0.07869528142866646}]",1.0061143003974418,5,4,南方,方向,0.7191625,0.69989914,0.70953083,0.74344075,0.09583786,0.4196393,,,,,
south,pole,M-E+,,,0.06043955683708191,0.0,,0.19759860634803772,0.018050000071525574,11.0,0.0,,,,,,,1.266437122813306,5,4,南方,杆,0.7191625,0.7120809,0.7156217,0.74344075,0.0055285897,0.37448466,,,,,
species,animal,M+E+,物种,动物,0.17241378128528595,0.029517708346247673,,0.37726840376853943,0.10906793177127838,30.0,3.8373019695281982,0.5344579219818115,0.5035275816917419,0.5,0.5903541445732117,"[{'zh': '种', 'rcs': 0.4461561739444732, 'w': 0.5}]","[{'zh': '兽', 'rcs': 0.3038774132728576, 'w': 0.2910345454408785}, {'zh': '牲畜', 'rcs': 0.2842504382133484, 'w': 0.11861132141469986}]",1.4239911000964096,7,6,种,动物,0.66951483,0.84472525,0.75712,0.42294788,0.6573555,0.5401517,,,,,
species,origin,M+E+,物种,起源,0.07471264898777008,0.025846362113952637,,0.28365716338157654,0.10534977167844772,13.0,3.3600270748138428,0.5344579219818115,0.4161113500595093,0.5,0.5169272422790527,"[{'zh': '种', 'rcs': 0.4461561739444732, 'w': 0.5}]","[{'zh': '源头', 'rcs': 0.2491084188222885, 'w': 0.260596410704308}, {'zh': '来源', 'rcs': 0.2690240740776062, 'w': 0.22247632050144142}]",1.4664705459810223,7,6,种,起源,0.66951483,0.71704966,0.69328225,0.42294788,0.50142694,0.4621874,,,,,
species,biology,M+E+,物种,生物,0.04597701504826546,0.00758382398635149,,0.32874593138694763,0.06278932839632034,8.0,0.9858971238136292,0.5344579219818115,0.3969907462596893,0.5,0.2464742809534073,"[{'zh': '种', 'rcs': 0.4461561739444732, 'w': 0.5}]","[{'zh': '生理', 'rcs': 0.3918298482894897, 'w': 0.7535257181595053}]",0.563705434449908,7,7,种,生理,0.66951483,0.63505733,0.65228605,0.42294788,0.16360821,0.29327804,,,,,
species,planting,M+E-,种,种植,0.0,0.01953125,,0.07089529186487198,0.2811500132083893,0.0,2.5,0.4461561739444732,0.4953572750091553,0.5,1.0,"[{'zh': '物种', 'rcs': 0.5344579219818115, 'w': 0.5}]",[],1.1429622891589941,7,8,种,种植,0.66951483,0.80512786,0.7373214,0.42294788,0.28238708,0.35266748,,,,,
species,bloom,M+E-,种,花,0.0,0.007492435164749622,,0.04607750102877617,0.07496431469917297,0.0,0.9590317010879517,0.4461561739444732,0.3181216418743133,0.5,0.6393544673919678,"[{'zh': '物种', 'rcs': 0.5344579219818115, 'w': 0.5}]","[{'zh': '开花', 'rcs': 0.3782543241977691, 'w': 0.3606455116772925}]",1.2409730796659941,7,5,种,花,0.66951483,0.77880406,0.7241595,0.42294788,0.2568141,0.339881,,,,,
species,science,M-E+,,,0.04597701504826546,0.0,,0.1463375836610794,0.020674999803304672,8.0,0.0,,,,,,,0.7610280219818725,7,7,种,科学,0.66951483,0.773183,0.7213489,0.42294788,0.48105952,0.45200372,,,,,
species,kingdom,M-E+,,,0.03448275849223137,0.0,,0.09750675410032272,0.022050000727176666,6.0,0.0,,,,,,,0.38025281965769725,7,7,种,王国,0.66951483,0.7754183,0.7224666,0.42294788,0.27346176,0.34820482,,,,,
speed,quick,M+E+,速度,快,0.06081081181764603,0.0989735946059227,,0.33913686871528625,0.2411835938692093,9.0,12.272725105285645,0.4602890908718109,0.2568528056144714,0.49090901017189026,1.0,"[{'zh': '加速', 'rcs': 0.3164590299129486, 'w': 0.5090909991485627}]",[],0.8608983601616954,5,5,加速,快,0.8102641,0.7524308,0.78134745,0.25527376,0.47288588,0.36407983,,,,,
speed,physics,M+E-,加速,物理,0.0,0.014273579232394695,,0.0697341114282608,0.07575274258852005,0.0,1.5272730588912964,0.3164590299129486,0.6010594367980957,0.5090910196304321,1.0,"[{'zh': '速度', 'rcs': 0.4602890908718109, 'w': 0.4909090008514374}]",[],1.3566692079769995,5,7,加速,物理,0.8102641,0.8025707,0.8064174,0.25527376,0.33179212,0.29353294,,,,,
speed,slot,M+E-,速度,时间,0.0,0.008335845544934273,,0.04074119031429291,0.03426532819867134,0.0,1.0336449146270752,0.4602890908718109,0.2251467704772949,0.49090901017189026,0.5263933539390564,"[{'zh': '加速', 'rcs': 0.3164590299129486, 'w': 0.5090909991485627}]","[{'zh': '位置', 'rcs': 0.2157442718744278, 'w': 0.4736066227248223}]",1.4231063175253957,5,4,加速,时间,0.8102641,0.60475415,0.70750916,0.25527376,0.041855346,0.14856455,,,,,
speed,ticket,M-E+,,,0.054054051637649536,0.0,,0.14183840155601501,0.03133232146501541,8.0,0.0,,,,,,,1.122611553045123,5,6,加速,门票,0.8102641,0.7358287,0.7730464,0.25527376,0.33745766,0.2963657,,,,,
speed,light,M-E+,,,0.03378378599882126,0.0,,0.03259119391441345,0.00815918855369091,5.0,0.0,,,,,,,0.9315395184145087,5,5,加速,电灯,0.8102641,0.7564144,0.78333926,0.25527376,0.788583,0.52192837,,,,,
speed,boat,M-E+,,,0.02027026377618313,0.0,,0.07935840636491776,0.011094792746007442,3.0,0.0,,,,,,,1.3951418053373665,5,4,加速,小船,0.8102641,0.82973105,0.81999755,0.25527376,0.2317743,0.24352403,,,,,
sperm,male,M+E+,精子,男性,0.06557377427816391,0.08922981470823288,,0.18256956338882446,0.18857234716415405,12.0,6.692236423492432,0.5983464121818542,0.3941675722599029,0.7435818314552307,1.0,"[{'zh': '精液', 'rcs': 0.5561825633049011, 'w': 0.2564181623648632}]",[],1.0920962381799522,5,4,精子,男性,0.77611023,0.7709186,0.7735144,0.3527292,0.046534922,0.19963206,,,,,
sperm,bloke,M+E-,精液,男人,0.0,0.02846117503941059,,0.051741212606430054,0.09392188489437103,0.0,2.1345882415771484,0.5561825633049011,0.3848049640655517,0.2564181685447693,0.7176709175109863,"[{'zh': '精子', 'rcs': 0.5983464121818542, 'w': 0.7435818376351369}]","[{'zh': '家伙', 'rcs': 0.4022364318370819, 'w': 0.28232908843550797}]",0.8844125984896477,5,5,精子,男人,0.77611023,0.68595093,0.7310306,0.3527292,0.14578894,0.24925907,,,,,
sperm,whale,M-E+,,,0.14754098653793335,0.0,,0.21753138303756714,0.014822064898908138,27.0,0.0,,,,,,,0.3445582949532474,5,5,精子,鲸,0.77611023,0.8123611,0.7942357,0.3527292,0.5650439,0.45888656,,,,,
sperm,swim,M-E+,,,0.04371584579348564,0.0,,0.10726602375507355,0.01554086059331894,8.0,0.0,,,,,,,1.069059364816472,5,4,精子,游泳,0.77611023,0.75890666,0.76750845,0.3527292,0.42403856,0.38838387,,,,,
sperm,bank,M-E+,,,0.03278687968850136,0.0,,0.08107038587331772,0.010744757018983364,6.0,0.0,,,,,,,1.4928084413544913,5,4,精子,银行,0.77611023,0.775044,0.7755771,0.3527292,0.12895085,0.24084002,,,,,
sperm,jazz,M-E+,,,0.03278687968850136,0.0,,0.09275410324335098,0.015094711445271969,6.0,0.0,,,,,,,1.0484787455181168,5,4,精子,爵士,0.77611023,0.71124583,0.74367803,0.3527292,0.9212167,0.63697296,,,,,
spin,wheel,M+E+,转动,轮子,0.029556646943092346,0.008497113361954689,,0.28807416558265686,0.061639029532670975,6.0,0.7987287044525146,0.2905631363391876,0.5315656661987305,0.4763233959674835,0.23955173790454865,"[{'zh': '旋转', 'rcs': 0.2885651886463165, 'w': 0.5236766046364622}]","[{'zh': '车轮', 'rcs': 0.547667920589447, 'w': 0.23955173710622196}, {'zh': '方向盘', 'rcs': 0.4993504583835602, 'w': 0.23955173710622196}, {'zh': '轮', 'rcs': 0.3787873983383178, 'w': 0.23955173710622196}, {'zh': '轮椅', 'rcs': 0.3203202188014984, 'w': 0.041793051575112115}]",1.0739378500657486,4,5,旋转,车轮,0.7111176,0.8055589,0.7583383,0.03836216,0.2208088,0.12958547,,,,,
spin,leap,M+E-,旋转,跳跃,0.0,0.1496219038963318,,0.0461551770567894,0.16925227642059326,0.0,15.710298538208008,0.2885651886463165,0.2716983556747436,0.5236766338348389,1.0,"[{'zh': '转动', 'rcs': 0.2905631363391876, 'w': 0.4763233953635378}]",[],0.4257849458804367,4,4,旋转,跳跃,0.7111176,0.6972972,0.7042074,0.03836216,0.0020978816,0.020230021,,,,,
spin,jump,M+E-,旋转,跳跃,0.0,0.02390834130346775,,0.06189299374818802,0.11747930943965912,0.0,2.510375738143921,0.2885651886463165,0.293888509273529,0.5236766338348389,0.1597917228937149,"[{'zh': '转动', 'rcs': 0.2905631363391876, 'w': 0.4763233953635378}]","[{'zh': '跳', 'rcs': 0.3257505297660827, 'w': 0.8402082778219966}]",1.0249612471150016,4,4,旋转,跳,0.7111176,0.7725748,0.7418462,0.03836216,0.2193668,0.12886448,,,,,
spin,round,M-E+,,,0.06403941661119461,0.0,,0.17465639114379883,0.0211963914334774,13.0,0.0,,,,,,,0.9516713868664218,4,5,旋转,回合,0.7111176,0.46832725,0.58972245,0.03836216,0.014070731,0.026216445,,,,,
spine,bone,M+E+,脊柱,骨头,0.060301508754491806,0.01008529495447874,,0.20463146269321442,0.10547298192977905,12.0,0.7463119626045227,0.5940449237823486,0.5531677603721619,0.550548255443573,0.27111589908599854,"[{'zh': '背', 'rcs': 0.3529384136199951, 'w': 0.29316027912838}, {'zh': '刺', 'rcs': 0.3742818534374237, 'w': 0.15629146524398665}]","[{'zh': '骨', 'rcs': 0.535764753818512, 'w': 0.5007268142487543}, {'zh': '舌头', 'rcs': 0.4872653484344482, 'w': 0.22815729495438342}]",0.9498350371092776,5,4,脊柱,骨,0.7388731,0.7707477,0.75481045,0.16916916,0.30005962,0.23461439,,,,,
spine,backpack,M+E-,背,背包,0.0,0.037497248500585556,,0.023565657436847687,0.06839429587125778,0.0,3.2247631549835205,0.3529384136199951,0.5377047657966614,0.2931602895259857,1.0,"[{'zh': '脊柱', 'rcs': 0.5940449237823486, 'w': 0.5505482556276334}, {'zh': '刺', 'rcs': 0.3742818534374237, 'w': 0.15629146524398665}]",[],1.477875243515954,5,8,脊柱,背包,0.7388731,0.7042114,0.72154224,0.16916916,0.035007514,0.10208833,,,,,
spine,prop,M+E-,脊柱,支撑,0.0,0.029759366065263748,,0.03539033234119415,0.13383828103542328,0.0,2.202193021774292,0.5940449237823486,0.2142224907875061,0.550548255443573,1.0,"[{'zh': '背', 'rcs': 0.3529384136199951, 'w': 0.29316027912838}, {'zh': '刺', 'rcs': 0.3742818534374237, 'w': 0.15629146524398665}]",[],0.6686295024952861,5,4,脊柱,支撑,0.7388731,0.583243,0.66105807,0.16916916,0.037977032,0.1035731,,,,,
spine,satchel,M+E-,背,书包,0.0,0.020453045144677162,,0.007959662936627865,0.07323143631219864,0.0,1.7589616775512695,0.3529384136199951,0.3097671568393707,0.2931602895259857,1.0,"[{'zh': '脊柱', 'rcs': 0.5940449237823486, 'w': 0.5505482556276334}, {'zh': '刺', 'rcs': 0.3742818534374237, 'w': 0.15629146524398665}]",[],1.2234024090536506,5,7,脊柱,书包,0.7388731,0.6955629,0.71721804,0.16916916,0.056567755,0.11286846,,,,,
spine,tap,M-E+,,,0.02512562833726406,0.0,,0.10656245797872543,0.03396882861852646,5.0,0.0,,,,,,,1.2269276828065487,5,3,脊柱,水龙头,0.7388731,0.69501346,0.71694326,0.16916916,0.5978189,0.38349402,,,,,
spine,brain,M-E+,,,0.015075379982590675,0.0,,0.13510355353355408,0.03268655389547348,3.0,0.0,,,,,,,1.4134538628610895,5,5,脊柱,脑,0.7388731,0.7237043,0.7312887,0.16916916,0.16811858,0.16864386,,,,,
sports,running,M+E+,运动,跑步,0.042168669402599335,0.02812894433736801,,0.2812228202819824,0.1741248369216919,7.0,3.684891700744629,0.2600416839122772,0.2267284095287323,0.2164754569530487,0.36176687479019165,"[{'zh': '体育', 'rcs': 0.4324929714202881, 'w': 0.7835245430329306}]","[{'zh': '跑', 'rcs': 0.2226924896240234, 'w': 0.6382331357135055}]",1.1520182988634882,6,7,体育,跑,0.7607556,0.7895584,0.775157,0.24604157,0.34699973,0.29652065,,,,,
sports,teacher,M+E-,体育,老师,0.0,0.012296183966100216,,0.015414093621075153,0.05392153561115265,0.0,1.6108001470565796,0.4324929714202881,0.3468257486820221,0.7835245132446289,0.5139597058296204,"[{'zh': '运动', 'rcs': 0.2600416839122772, 'w': 0.21647545696706927}]","[{'zh': '教师', 'rcs': 0.5814129710197449, 'w': 0.27992430342702346}, {'zh': '先生', 'rcs': 0.3092143535614013, 'w': 0.20611599535842348}]",0.9201942500405542,6,7,体育,老师,0.7607556,0.7545064,0.757631,0.24604157,0.3640417,0.3050416,,,,,
sports,bathing,M+E-,运动,游泳,0.0,0.010378960520029068,,0.043054793030023575,0.25221654772758484,0.0,1.5153281688690186,0.2600416839122772,0.2098665088415146,0.2164754569530487,1.0,"[{'zh': '体育', 'rcs': 0.4324929714202881, 'w': 0.7835245430329306}]",[],0.8977310938006385,6,7,体育,游泳,0.7607556,0.55866766,0.6597116,0.24604157,0.32449406,0.28526783,,,,,
sports,team,M-E+,,,0.024096384644508362,0.0,,0.3059673607349396,0.026666082441806793,4.0,0.0,,,,,,,1.3281213642064484,6,4,体育,队伍,0.7607556,0.6859404,0.723348,0.24604157,0.06955115,0.15779635,,,,,
spout,liquid,M+E+,喷射,液体,0.020000001415610313,0.023571796715259552,,0.2662420868873596,0.21863234043121338,3.0,2.239320755004883,0.2238734513521194,0.6036389470100403,0.7464402318000793,1.0,"[{'zh': '嘴', 'rcs': 0.3516266942024231, 'w': 0.25355977403541247}]",[],1.1919626256818205,5,6,喷射,液体,0.61570054,0.8113278,0.7135142,0.09874021,0.6550811,0.37691066,,,,,
spout,rocket,M+E-,喷射,火箭,0.0,0.11785897612571716,,0.05533688887953758,0.28028830885887146,0.0,11.196603775024414,0.2238734513521194,0.5082677602767944,0.7464402318000793,1.0,"[{'zh': '嘴', 'rcs': 0.3516266942024231, 'w': 0.25355977403541247}]",[],1.4046207405615194,5,6,喷射,火箭,0.61570054,0.80524445,0.71047246,0.09874021,0.112476416,0.105608314,,,,,
spout,sprout,M-E+,,,0.026666659861803055,0.0,,0.29068660736083984,0.014070399105548859,4.0,0.0,,,,,,,0.4903193883045815,5,6,喷射,发芽,0.61570054,0.77718776,0.69644415,0.09874021,0.19761744,0.14817883,,,,,
spout,whale,M-E+,,,0.026666659861803055,0.0,,0.21374477446079254,0.016869548708200455,4.0,0.0,,,,,,,1.3177226487252967,5,5,喷射,鲸,0.61570054,0.8123611,0.71403086,0.09874021,0.5650439,0.33189207,,,,,
spray,bottle,M+E+,喷雾,瓶子,0.05263158679008484,0.020984360948204994,,0.09311811625957489,0.1048373430967331,11.0,1.8256393671035767,0.5236483216285706,0.4807119071483612,1.0,0.45640984177589417,[],"[{'zh': '奶瓶', 'rcs': 0.5026694536209106, 'w': 0.45640985357178115}, {'zh': '酒', 'rcs': 0.38345867395401, 'w': 0.08718029285643766}]",1.0896563476875496,5,6,喷雾,瓶子,0.74561656,0.71386576,0.72974116,0.18206261,0.16522732,0.17364496,,,,,
spray,alcohol,M+E-,喷雾,酒精,0.0,0.02925887517631054,,0.06474342942237854,0.25599467754364014,0.0,2.5455222129821777,0.5236483216285706,0.5819281339645386,1.0,0.8485074043273926,[],"[{'zh': '酒', 'rcs': 0.2689618468284607, 'w': 0.1514925831382802}]",1.0421816722348303,5,7,喷雾,酒精,0.74561656,0.7658027,0.75570965,0.18206261,0.41948226,0.30077243,,,,,
spray,ocean,M-E+,,,0.047846898436546326,0.0,,0.128483846783638,0.01831434667110443,10.0,0.0,,,,,,,0.7040422482117332,5,5,喷雾,海洋,0.74561656,0.855346,0.8004813,0.18206261,0.43111223,0.30658743,,,,,
spray,cat,M-E+,,,0.03349281847476959,0.0,,0.07029827684164047,0.0333000011742115,7.0,0.0,,,,,,,1.4630948296435473,5,3,喷雾,猫,0.74561656,0.82852244,0.7870695,0.18206261,0.70452857,0.4432956,,,,,
spray,index,M-E+,,,0.019138753414154053,0.0,,0.07518167048692703,0.01850000023841858,4.0,0.0,,,,,,,1.2983997953918005,5,5,喷雾,指标,0.74561656,0.6375081,0.6915623,0.18206261,0.003955818,0.09300921,,,,,
spray,sea,M-E+,,,0.01435406506061554,0.0,,0.0892464742064476,0.01889568381011486,3.0,0.0,,,,,,,1.4099192848480415,5,3,喷雾,海,0.74561656,0.86250806,0.8040623,0.18206261,0.3810418,0.2815522,,,,,
square,circle,M+E+,方形,圆形,0.16161616146564484,0.008120152167975903,,0.3162387013435364,0.0410502552986145,32.0,0.9013369083404541,0.3444466888904571,0.3672444522380829,0.25,0.133531391620636,"[{'zh': '广场', 'rcs': 0.4968146383762359, 'w': 0.25}, {'zh': '平方', 'rcs': 0.3648816347122192, 'w': 0.25}, {'zh': '正方形', 'rcs': 0.2869710028171539, 'w': 0.25}]","[{'zh': '圆周', 'rcs': 0.2899746596813202, 'w': 0.2884768449289036}, {'zh': '圆', 'rcs': 0.3139594197273254, 'w': 0.2884768449289036}, {'zh': '圆圈', 'rcs': 0.4085624814033508, 'w': 0.15500026620728077}, {'zh': '环', 'rcs': 0.3163108229637146, 'w': 0.1345146566525419}]",0.23450789797973723,6,6,广场,圆周,0.73764163,0.7311723,0.73440695,0.3081997,0.10434064,0.20627017,,,,,
square,triangle,M+E+,正方形,三角形,0.05050504580140114,0.010922330431640148,,0.4283048212528229,0.07599999755620956,10.0,1.125,0.2869710028171539,0.4278103411197662,0.25,0.5,"[{'zh': '广场', 'rcs': 0.4968146383762359, 'w': 0.25}, {'zh': '方形', 'rcs': 0.3444466888904571, 'w': 0.25}, {'zh': '平方', 'rcs': 0.3648816347122192, 'w': 0.25}]","[{'zh': '三角', 'rcs': 0.4357459843158722, 'w': 0.5}]",1.464715233376997,6,8,广场,三角形,0.73764163,0.73074335,0.7341925,0.3081997,0.25160685,0.2799033,,,,,
square,mama,M+E-,广场,大妈,0.0,0.024349313229322433,,0.004668050445616245,0.052522119134664536,0.0,2.9462668895721436,0.4968146383762359,0.3528442680835724,0.25,0.7856711745262146,"[{'zh': '方形', 'rcs': 0.3444466888904571, 'w': 0.25}, {'zh': '平方', 'rcs': 0.3648816347122192, 'w': 0.25}, {'zh': '正方形', 'rcs': 0.2869710028171539, 'w': 0.25}]","[{'zh': '妈妈', 'rcs': 0.4193300902843475, 'w': 0.21432883854456125}]",1.1625993439871003,6,4,广场,大妈,0.73764163,0.6280759,0.68285877,0.3081997,0.58103603,0.44461787,,,,,
